sample_Id.short	dir_Id	cell_Id	sequence_Id	sample_Id.ori	cell_state	mouse_Id	sample_type
297M2_GFP-_180208_l6_020	297M2_GFP-_180208_l6	011	020	180208_Hiseq3A_l6_020_N708-N502_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_021	297M2_GFP-_180208_l6	010	021	180208_Hiseq3A_l6_021_N709-N502_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_022	297M2_GFP-_180208_l6	058	022	180208_Hiseq3A_l6_022_N710-N502_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_023	297M2_GFP-_180208_l6	059	023	180208_Hiseq3A_l6_023_N711-N502_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_024	297M2_GFP-_180208_l6	060	024	180208_Hiseq3A_l6_024_N712-N502_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_025	297M2_GFP-_180208_l6	015	025	180208_Hiseq3A_l6_025_N701-N503_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_026	297M2_GFP-_180208_l6	014	026	180208_Hiseq3A_l6_026_N702-N503_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_027	297M2_GFP-_180208_l6	013	027	180208_Hiseq3A_l6_027_N703-N503_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_028	297M2_GFP-_180208_l6	061	028	180208_Hiseq3A_l6_028_N704-N503_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_029	297M2_GFP-_180208_l6	062	029	180208_Hiseq3A_l6_029_N705-N503_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_030	297M2_GFP-_180208_l6	063	030	180208_Hiseq3A_l6_030_N706-N503_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_031	297M2_GFP-_180208_l6	018	031	180208_Hiseq3A_l6_031_N707-N503_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_032	297M2_GFP-_180208_l6	017	032	180208_Hiseq3A_l6_032_N708-N503_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_033	297M2_GFP-_180208_l6	016	033	180208_Hiseq3A_l6_033_N709-N503_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_034	297M2_GFP-_180208_l6	064	034	180208_Hiseq3A_l6_034_N710-N503_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_035	297M2_GFP-_180208_l6	065	035	180208_Hiseq3A_l6_035_N711-N503_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_036	297M2_GFP-_180208_l6	066	036	180208_Hiseq3A_l6_036_N712-N503_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_037	297M2_GFP-_180208_l6	021	037	180208_Hiseq3A_l6_037_N701-N504_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_038	297M2_GFP-_180208_l6	020	038	180208_Hiseq3A_l6_038_N702-N504_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_039	297M2_GFP-_180208_l6	019	039	180208_Hiseq3A_l6_039_N703-N504_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_040	297M2_GFP-_180208_l6	067	040	180208_Hiseq3A_l6_040_N704-N504_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_041	297M2_GFP-_180208_l6	068	041	180208_Hiseq3A_l6_041_N705-N504_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_042	297M2_GFP-_180208_l6	069	042	180208_Hiseq3A_l6_042_N706-N504_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_043	297M2_GFP-_180208_l6	024	043	180208_Hiseq3A_l6_043_N707-N504_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_044	297M2_GFP-_180208_l6	023	044	180208_Hiseq3A_l6_044_N708-N504_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_045	297M2_GFP-_180208_l6	022	045	180208_Hiseq3A_l6_045_N709-N504_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_046	297M2_GFP-_180208_l6	070	046	180208_Hiseq3A_l6_046_N710-N504_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_047	297M2_GFP-_180208_l6	071	047	180208_Hiseq3A_l6_047_N711-N504_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_048	297M2_GFP-_180208_l6	072	048	180208_Hiseq3A_l6_048_N712-N504_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_049	297M2_GFP-_180208_l6	025	049	180208_Hiseq3A_l6_049_N701-N505_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_050	297M2_GFP-_180208_l6	026	050	180208_Hiseq3A_l6_050_N702-N505_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_051	297M2_GFP-_180208_l6	027	051	180208_Hiseq3A_l6_051_N703-N505_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_052	297M2_GFP-_180208_l6	075	052	180208_Hiseq3A_l6_052_N704-N505_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_053	297M2_GFP-_180208_l6	074	053	180208_Hiseq3A_l6_053_N705-N505_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_054	297M2_GFP-_180208_l6	073	054	180208_Hiseq3A_l6_054_N706-N505_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_055	297M2_GFP-_180208_l6	028	055	180208_Hiseq3A_l6_055_N707-N505_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_056	297M2_GFP-_180208_l6	029	056	180208_Hiseq3A_l6_056_N708-N505_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_057	297M2_GFP-_180208_l6	030	057	180208_Hiseq3A_l6_057_N709-N505_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_058	297M2_GFP-_180208_l6	078	058	180208_Hiseq3A_l6_058_N710-N505_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_059	297M2_GFP-_180208_l6	077	059	180208_Hiseq3A_l6_059_N711-N505_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_060	297M2_GFP-_180208_l6	076	060	180208_Hiseq3A_l6_060_N712-N505_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_061	297M2_GFP-_180208_l6	031	061	180208_Hiseq3A_l6_061_N701-N506_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_062	297M2_GFP-_180208_l6	032	062	180208_Hiseq3A_l6_062_N702-N506_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_063	297M2_GFP-_180208_l6	033	063	180208_Hiseq3A_l6_063_N703-N506_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_064	297M2_GFP-_180208_l6	081	064	180208_Hiseq3A_l6_064_N704-N506_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_065	297M2_GFP-_180208_l6	080	065	180208_Hiseq3A_l6_065_N705-N506_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_066	297M2_GFP-_180208_l6	079	066	180208_Hiseq3A_l6_066_N706-N506_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_067	297M2_GFP-_180208_l6	034	067	180208_Hiseq3A_l6_067_N707-N506_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_068	297M2_GFP-_180208_l6	035	068	180208_Hiseq3A_l6_068_N708-N506_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_069	297M2_GFP-_180208_l6	036	069	180208_Hiseq3A_l6_069_N709-N506_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_070	297M2_GFP-_180208_l6	084	070	180208_Hiseq3A_l6_070_N710-N506_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_071	297M2_GFP-_180208_l6	083	071	180208_Hiseq3A_l6_071_N711-N506_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_072	297M2_GFP-_180208_l6	082	072	180208_Hiseq3A_l6_072_N712-N506_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_073	297M2_GFP-_180208_l6	037	073	180208_Hiseq3A_l6_073_N701-N507_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_074	297M2_GFP-_180208_l6	038	074	180208_Hiseq3A_l6_074_N702-N507_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_075	297M2_GFP-_180208_l6	039	075	180208_Hiseq3A_l6_075_N703-N507_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_076	297M2_GFP-_180208_l6	087	076	180208_Hiseq3A_l6_076_N704-N507_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_077	297M2_GFP-_180208_l6	086	077	180208_Hiseq3A_l6_077_N705-N507_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_078	297M2_GFP-_180208_l6	085	078	180208_Hiseq3A_l6_078_N706-N507_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_079	297M2_GFP-_180208_l6	040	079	180208_Hiseq3A_l6_079_N707-N507_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_080	297M2_GFP-_180208_l6	041	080	180208_Hiseq3A_l6_080_N708-N507_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_081	297M2_GFP-_180208_l6	042	081	180208_Hiseq3A_l6_081_N709-N507_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_082	297M2_GFP-_180208_l6	090	082	180208_Hiseq3A_l6_082_N710-N507_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_083	297M2_GFP-_180208_l6	089	083	180208_Hiseq3A_l6_083_N711-N507_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_084	297M2_GFP-_180208_l6	088	084	180208_Hiseq3A_l6_084_N712-N507_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_085	297M2_GFP-_180208_l6	043	085	180208_Hiseq3A_l6_085_N701-N508_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_086	297M2_GFP-_180208_l6	044	086	180208_Hiseq3A_l6_086_N702-N508_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_087	297M2_GFP-_180208_l6	045	087	180208_Hiseq3A_l6_087_N703-N508_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_088	297M2_GFP-_180208_l6	093	088	180208_Hiseq3A_l6_088_N704-N508_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_089	297M2_GFP-_180208_l6	092	089	180208_Hiseq3A_l6_089_N705-N508_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_090	297M2_GFP-_180208_l6	091	090	180208_Hiseq3A_l6_090_N706-N508_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_091	297M2_GFP-_180208_l6	046	091	180208_Hiseq3A_l6_091_N707-N508_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_092	297M2_GFP-_180208_l6	047	092	180208_Hiseq3A_l6_092_N708-N508_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_093	297M2_GFP-_180208_l6	048	093	180208_Hiseq3A_l6_093_N709-N508_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_094	297M2_GFP-_180208_l6	096	094	180208_Hiseq3A_l6_094_N710-N508_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_095	297M2_GFP-_180208_l6	095	095	180208_Hiseq3A_l6_095_N711-N508_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_096	297M2_GFP-_180208_l6	094	096	180208_Hiseq3A_l6_096_N712-N508_Dr_Sato_297M2_GFP-	1	297M2	GFP-
